sep=	
t[s]	Mv	Wv	Ph	Pf	T1	T2	d	angle
157.39	0.00	0.00	23.46	0.00	0.21	0.61	485.10	0.00
157.49	0.00	0.00	0.00	0.00	0.12	1.54	485.10	0.00
157.59	0.00	0.00	0.00	0.00	0.00	0.41	485.10	0.00
157.69	0.00	0.00	0.00	0.00	0.12	0.31	485.10	0.00
157.79	0.00	0.00	0.00	0.00	0.26	1.28	485.10	0.00
157.89	0.00	0.00	0.00	0.00	0.62	2.20	485.10	0.00
157.99	0.00	0.00	0.00	0.00	0.12	0.31	485.10	0.00
158.09	0.00	0.00	0.00	0.00	0.12	0.46	485.10	0.00
158.19	0.00	0.00	0.00	0.00	0.23	1.59	485.10	0.00
158.39	0.00	0.00	6.84	1.96	0.35	1.48	485.10	0.00
158.49	0.00	0.00	0.00	0.98	0.17	0.46	485.10	0.00
158.69	0.00	0.00	0.00	0.00	0.14	0.61	485.10	0.00
158.79	0.00	0.00	0.00	0.00	0.30	1.43	485.10	0.00
158.89	0.00	0.98	0.00	0.00	0.32	1.48	485.10	0.00
158.99	0.00	0.00	0.98	0.00	0.18	0.56	485.10	0.00
159.09	0.00	14.66	0.00	0.00	0.14	0.36	485.10	0.00
159.19	0.00	1.96	0.00	0.00	0.29	0.20	485.10	0.00
159.29	0.00	0.00	0.00	0.00	0.06	0.10	485.10	0.00
159.39	0.00	0.00	0.00	0.00	0.35	1.64	485.10	0.00
159.49	0.00	0.00	0.00	0.00	0.23	2.10	485.10	0.00
159.59	0.00	0.00	0.00	26.39	0.09	0.26	485.10	0.00
159.69	0.00	0.00	0.00	0.00	0.12	0.46	485.10	0.00
159.79	0.00	0.00	0.00	0.00	0.14	2.00	485.10	0.00
159.89	0.00	0.00	0.00	0.00	0.38	1.84	485.10	0.00
159.99	0.00	0.98	26.39	1.96	0.32	1.38	485.10	0.00
160.09	0.00	0.00	0.00	0.00	0.20	1.59	485.10	0.00
160.19	0.00	0.00	0.00	0.00	0.14	0.41	485.10	0.00
160.29	0.00	0.00	6.84	3.91	0.29	1.33	485.10	0.00
160.39	0.00	0.00	0.00	0.00	0.18	0.61	485.10	0.00
160.49	0.00	0.98	0.00	0.00	0.30	1.43	485.10	0.00
160.59	0.00	0.00	0.00	0.00	0.17	0.51	485.10	0.00
160.69	0.00	6.84	0.00	0.00	0.18	0.41	485.10	0.00
160.79	0.00	1.96	0.00	0.00	0.29	0.20	485.10	0.00
160.89	0.33	0.00	0.00	0.00	0.09	0.20	485.12	0.00
160.99	0.33	0.00	0.00	0.00	0.35	1.64	485.12	0.00
161.19	0.33	0.00	0.00	25.42	0.12	0.31	485.12	0.00
161.39	0.33	0.00	0.00	0.00	0.14	1.59	485.13	0.00
161.49	0.33	0.00	0.00	0.00	0.40	1.74	485.13	0.00
161.59	0.33	0.00	28.35	2.93	0.38	1.54	485.13	0.00
161.69	0.33	0.00	0.00	0.00	0.23	2.05	485.13	0.00
161.79	0.33	0.00	0.00	0.00	0.23	0.61	485.13	0.00
161.89	0.33	0.00	0.00	0.00	0.15	0.61	485.15	0.00
161.99	0.33	0.00	0.00	0.00	0.30	1.43	485.15	0.00
162.09	0.33	0.00	0.00	0.00	0.32	1.48	485.15	0.00
162.19	0.33	0.00	22.48	0.00	0.20	0.56	485.15	0.00
162.29	0.33	0.00	0.00	0.00	0.12	1.54	485.15	0.00
162.39	0.33	0.00	0.00	0.00	0.00	0.41	485.17	0.00
162.49	0.33	0.00	0.00	0.00	0.12	0.31	485.17	0.00
162.59	0.33	0.00	0.00	0.00	0.33	1.59	485.17	0.00
162.69	0.33	0.00	0.00	0.98	0.46	1.89	485.17	0.00
162.79	0.33	0.98	24.44	0.00	0.11	0.26	485.17	0.00
162.89	0.33	0.00	0.00	0.00	0.18	1.59	485.19	0.00
162.99	0.33	0.00	0.00	0.00	0.35	1.54	485.19	0.00
163.09	0.33	0.00	0.00	0.00	0.38	1.69	485.19	0.00
163.19	0.33	6.84	0.98	0.00	0.35	1.54	485.19	0.00
163.29	0.33	0.00	0.00	0.98	0.00	0.20	485.19	0.00
163.39	0.33	0.00	0.00	27.37	0.12	0.26	485.20	0.00
163.49	0.33	6.84	0.98	0.00	0.27	1.28	485.20	0.00
163.69	0.33	0.00	0.00	0.00	0.35	1.59	485.20	0.00
163.89	3.67	0.00	0.00	0.00	0.52	0.51	485.40	0.00
163.99	3.67	0.00	0.00	0.00	0.12	0.46	485.40	0.00
164.09	3.67	0.00	0.00	0.00	0.12	0.31	485.40	0.00
164.29	3.67	0.00	0.00	2.93	0.43	1.79	485.40	0.00
164.49	213.67	0.00	0.00	0.00	0.12	0.56	496.61	0.00
164.59	213.67	0.00	0.00	0.00	0.23	1.59	496.61	0.00
164.69	213.67	0.00	0.00	0.00	0.38	1.74	496.61	0.00
164.79	213.67	0.98	2.93	0.98	0.38	1.59	496.61	0.00
164.89	213.67	0.00	0.00	0.00	0.17	0.31	507.83	0.00
164.99	213.67	0.00	0.00	0.00	0.47	0.72	507.83	0.00
165.09	213.67	0.00	0.00	0.00	0.24	0.97	507.83	0.00
165.19	213.67	22.48	0.00	0.00	0.26	1.18	507.83	0.00
165.29	213.67	2.93	0.98	0.00	0.32	0.20	507.83	0.00
165.49	213.67	0.00	0.00	0.00	0.18	0.67	519.05	0.00
165.59	213.67	0.00	4.89	0.98	0.40	1.74	519.05	0.00
165.69	213.67	0.00	0.00	0.00	0.26	1.54	519.05	0.00
165.79	213.67	2.93	0.00	0.00	0.33	0.20	519.05	0.00
165.89	213.67	0.00	0.00	0.98	0.00	0.20	530.27	0.00
166.09	213.67	0.00	20.53	0.98	0.40	1.74	530.27	0.00
166.29	213.67	2.93	0.00	0.00	0.35	0.41	530.27	0.00
166.49	213.67	0.00	0.00	0.00	0.09	0.20	541.48	0.00
166.59	213.67	0.00	0.00	0.00	0.18	0.82	541.48	0.00
166.69	213.67	6.84	0.00	0.00	0.29	1.18	541.48	0.00
166.79	213.67	0.00	0.00	0.00	0.21	0.72	541.48	0.00
166.89	210.00	0.00	0.00	0.00	0.23	0.41	552.51	0.00
166.99	210.00	0.00	0.00	0.00	0.43	0.46	552.51	0.00
167.19	210.00	0.00	0.00	0.00	0.32	1.43	552.51	0.00
167.29	210.00	0.00	26.39	2.93	0.38	1.59	552.51	0.00
167.39	0.00	6.84	0.00	0.00	0.12	0.46	552.51	0.00
167.59	0.00	0.00	0.00	0.00	0.23	2.10	552.51	0.00
167.69	0.00	0.00	0.00	0.00	0.58	1.59	552.51	0.00
167.79	0.00	0.00	0.00	0.98	0.47	1.89	552.51	0.00
167.89	0.00	0.00	0.00	22.48	0.00	0.00	552.51	0.00
168.09	0.00	0.00	0.00	0.00	0.12	0.31	552.51	0.00
168.29	0.00	22.48	2.93	0.00	0.37	1.69	552.51	0.00
168.39	0.00	0.00	0.00	0.00	0.47	0.51	552.51	0.00
168.49	0.00	0.00	0.00	0.00	0.00	0.20	552.51	0.00
168.59	0.00	0.00	0.00	0.00	0.12	0.26	552.51	0.00
168.69	0.00	0.00	0.00	0.00	0.37	1.64	552.51	0.00
168.79	0.00	21.51	0.00	0.00	0.14	0.77	552.51	0.00
168.89	0.00	0.00	0.00	0.00	0.17	0.41	552.51	0.00
168.99	0.00	0.00	0.00	0.00	0.00	0.41	552.51	0.00
169.19	0.00	0.00	0.00	0.00	0.37	1.59	552.51	0.00
169.29	0.00	22.48	0.00	0.00	0.14	0.77	552.51	0.00
169.39	0.00	0.00	0.00	0.00	0.14	0.41	552.51	0.00
169.59	0.00	0.00	0.00	0.00	0.08	0.15	552.51	0.00
169.69	0.00	0.00	0.00	0.00	0.37	1.69	552.51	0.00
169.89	0.00	0.00	0.00	1.96	0.37	0.51	552.51	0.00
169.99	0.00	0.00	0.00	0.00	0.00	0.00	552.51	0.00
170.09	0.00	0.00	0.00	0.00	0.14	0.36	552.51	0.00
170.19	0.00	0.00	0.00	0.00	0.33	1.59	552.51	0.00
170.29	0.00	0.00	0.00	0.00	0.47	2.20	552.51	0.00
170.39	0.00	0.00	0.00	14.66	0.00	0.00	552.51	0.00
170.49	0.00	0.00	0.00	0.00	0.15	0.51	552.51	0.00
170.59	0.00	0.00	0.00	0.00	0.14	0.36	552.51	0.00
170.79	0.00	0.00	0.00	0.98	0.47	1.95	552.51	0.00
170.99	0.00	0.00	0.00	0.00	0.12	0.51	552.51	0.00
171.09	0.00	0.00	0.00	0.00	0.14	1.59	552.51	0.00
171.19	0.00	0.00	0.00	0.00	0.37	1.69	552.51	0.00
171.39	0.00	0.00	0.00	0.00	0.09	0.20	552.51	0.00
171.59	0.00	0.00	0.00	26.39	0.27	1.18	552.51	0.00
171.69	0.00	0.00	0.00	0.00	0.43	1.89	552.51	0.00
171.79	0.00	28.35	2.93	0.00	0.26	1.23	552.51	0.00
171.89	0.00	0.00	0.00	0.00	0.23	0.15	552.51	0.00
171.99	0.00	0.00	0.00	14.66	0.00	0.20	552.51	0.00
172.09	0.00	0.00	24.44	2.93	0.30	1.33	552.51	0.00
172.19	0.00	0.00	0.00	0.00	0.32	1.48	552.51	0.00
172.29	0.00	0.98	0.00	0.00	0.33	1.54	552.51	0.00
172.49	0.00	14.66	0.00	0.00	0.17	0.41	552.51	0.00
172.69	0.00	0.00	0.00	0.00	0.12	0.20	552.51	0.00
172.79	0.00	0.00	0.00	0.00	0.38	1.74	552.51	0.00
172.89	0.00	0.00	0.00	0.00	0.26	2.20	552.51	0.00
172.99	0.00	0.00	0.00	0.00	0.18	1.64	552.51	0.00
173.09	0.00	0.00	0.00	0.00	0.14	0.46	552.51	0.00
173.19	0.00	0.00	0.00	4.89	0.30	1.33	552.51	0.00
173.29	0.00	0.00	0.00	0.00	0.35	1.59	552.51	0.00
173.49	0.00	0.00	0.98	0.00	0.14	0.36	552.51	0.00
173.69	0.00	0.00	0.00	0.00	0.15	1.89	552.51	0.00
173.79	0.00	0.00	0.00	0.00	0.38	1.79	552.51	0.00
173.99	0.00	0.98	0.00	0.00	0.12	0.36	552.51	0.00
174.19	0.00	0.00	0.00	0.00	0.35	1.48	552.51	0.00
174.29	0.00	0.00	0.00	0.00	0.37	1.64	552.51	0.00
174.49	0.00	0.00	0.00	0.00	0.17	0.46	552.51	0.00
174.59	0.00	0.00	0.00	0.00	0.23	0.72	552.51	0.00
174.79	0.00	0.00	0.00	0.00	0.37	1.69	552.51	0.00
174.99	0.00	0.00	0.98	25.42	0.14	0.36	552.51	0.00
175.09	0.00	0.00	19.55	0.00	0.24	0.67	552.51	0.00
175.19	0.00	6.84	0.98	0.00	0.29	1.33	552.51	0.00
175.29	0.00	0.00	0.00	0.00	0.30	0.10	552.51	0.00
175.39	0.00	0.00	0.00	0.00	0.37	1.59	552.51	0.00
175.49	0.00	0.00	0.00	0.00	0.21	0.72	552.51	0.00
175.59	0.00	0.00	0.00	0.00	0.14	0.51	552.51	0.00
175.69	0.00	0.00	0.00	0.00	0.00	0.26	552.51	0.00
175.89	0.00	0.00	0.00	0.00	0.37	1.69	552.51	0.00
175.99	0.00	0.00	0.00	0.98	0.56	1.95	552.51	0.00
176.09	0.00	0.00	0.00	0.00	0.18	0.61	552.51	0.00
176.19	0.00	0.00	0.98	0.00	0.21	0.72	552.51	0.00
176.29	0.00	0.00	0.00	0.00	0.15	1.89	552.51	0.00
176.39	0.00	0.00	0.00	0.00	0.40	0.51	552.51	0.00
176.49	0.00	0.00	0.00	4.89	0.38	1.64	552.51	0.00
176.69	0.00	0.00	0.00	0.00	0.23	0.41	552.51	0.00
176.89	0.00	0.00	0.00	0.00	0.43	1.89	552.51	0.00
176.99	0.00	2.93	0.98	0.00	0.33	1.48	552.51	0.00
177.19	0.00	0.00	14.66	0.00	0.24	0.67	552.51	0.00
177.29	0.00	18.57	0.98	0.00	0.30	1.38	552.51	0.00
177.39	0.00	0.00	0.00	0.00	0.30	0.10	552.51	0.00
177.49	0.00	0.00	0.00	0.00	0.38	1.79	552.51	0.00
177.69	0.00	0.00	0.00	0.00	0.11	1.23	552.51	0.00
177.89	0.00	0.00	0.00	14.66	0.32	1.38	552.51	0.00
178.09	0.00	0.00	0.00	0.00	0.59	2.20	552.51	0.00
178.29	0.00	0.00	0.00	0.00	0.14	0.51	552.51	0.00
178.39	0.00	0.00	0.00	0.00	0.14	1.59	552.51	0.00
178.59	0.00	0.00	6.84	4.89	0.38	1.59	552.51	0.00
178.69	0.00	26.39	0.00	0.00	0.11	0.36	552.51	0.00
178.89	0.00	0.00	0.00	26.39	0.29	1.18	552.51	0.00
178.99	0.00	0.00	0.00	0.00	0.41	1.74	552.51	0.00
179.09	0.00	5.87	0.98	0.00	0.35	1.59	552.51	0.00
179.29	0.00	0.00	0.00	0.00	0.12	0.15	552.51	0.00
179.49	0.00	0.00	0.00	0.00	0.32	0.00	552.51	0.00
179.59	0.00	0.00	0.00	0.00	0.33	1.48	552.51	0.00
179.79	0.00	0.00	0.00	0.00	0.14	0.46	552.51	0.00
179.99	0.00	0.00	0.00	0.00	0.14	0.36	552.51	0.00
180.19	0.00	0.00	0.98	0.98	0.47	1.95	552.51	0.00
180.29	0.00	0.00	0.98	0.00	0.12	0.31	552.51	0.00
180.49	0.00	0.00	0.00	0.00	0.23	1.59	552.51	0.00
180.59	0.00	0.00	0.00	0.00	0.35	1.59	552.51	0.00
180.69	0.00	0.00	26.39	2.93	0.38	1.59	552.51	0.00
180.79	0.00	23.46	0.00	0.00	0.11	1.38	552.51	0.00
180.89	0.00	0.00	0.00	0.00	0.47	0.26	552.51	0.00
180.99	0.00	0.98	0.00	0.00	0.00	0.31	552.51	0.00
181.09	0.00	0.00	0.00	0.00	0.27	1.02	552.51	0.00
181.19	0.00	4.89	0.98	0.00	0.33	1.43	552.51	0.00
181.29	0.00	0.00	0.00	0.98	0.00	0.10	552.51	0.00
181.39	0.00	0.00	0.98	0.00	0.20	0.67	552.51	0.00
181.49	0.00	14.66	2.93	0.98	0.29	1.38	552.51	0.00
181.59	0.00	0.00	0.00	0.00	0.30	0.00	552.51	0.00
181.69	0.00	0.00	0.00	0.00	0.32	1.48	552.51	0.00
181.79	0.00	0.98	22.48	0.00	0.23	0.61	552.51	0.00
181.89	0.00	19.55	0.00	0.00	0.15	0.77	552.51	0.00
182.09	0.00	0.00	0.00	0.00	0.06	0.10	552.51	0.00
182.19	0.00	0.00	0.00	0.00	0.37	1.74	552.51	0.00
182.29	0.00	0.00	0.00	0.00	0.18	1.59	552.51	0.00
182.39	0.00	0.00	0.00	1.96	0.58	0.82	552.51	0.00
182.59	0.00	0.00	6.84	2.93	0.29	1.28	552.51	0.00
182.79	0.00	1.96	0.00	0.00	0.35	1.64	552.51	0.00
182.99	0.00	0.00	0.00	0.00	0.21	1.64	552.51	0.00
183.09	0.00	0.00	0.00	2.93	0.29	1.33	552.51	0.00
183.19	0.00	0.00	0.00	0.00	0.40	1.89	552.51	0.00
183.29	0.00	28.35	2.93	0.00	0.26	1.18	552.51	0.00
183.39	0.00	0.00	0.00	0.00	0.52	0.51	552.51	0.00
183.49	0.00	0.00	0.00	0.00	0.18	0.56	552.51	0.00
183.59	0.00	0.00	4.89	0.98	0.29	1.33	552.51	0.00
183.69	0.00	0.00	0.00	0.00	0.29	0.00	552.51	0.00
183.79	0.00	0.00	0.00	0.00	0.33	1.59	552.51	0.00
183.99	0.00	0.00	0.00	0.00	0.12	1.23	552.51	0.00
184.09	0.00	0.00	0.00	0.00	0.00	0.56	552.51	0.00
184.29	0.00	0.00	0.00	0.00	0.33	1.59	552.51	0.00
184.39	0.33	0.00	0.00	0.98	0.44	1.89	552.53	0.00
184.49	0.33	0.00	22.48	0.00	0.12	0.31	552.53	0.00
184.59	0.33	0.00	0.00	0.00	0.18	1.59	552.53	0.00
184.69	0.33	0.00	0.00	1.96	0.47	1.79	552.53	0.00
184.79	0.33	0.00	0.00	0.00	0.38	1.84	552.53	0.00
184.99	0.33	0.00	0.00	0.98	0.47	0.46	552.54	0.00
185.09	0.33	0.00	0.00	0.00	0.18	0.61	552.54	0.00
185.19	0.33	2.93	2.93	0.98	0.29	1.33	552.54	0.00
185.29	0.33	0.00	0.00	0.00	0.29	0.00	552.54	0.00
185.49	0.33	0.98	0.00	0.00	0.18	0.46	552.56	0.00
185.59	0.33	0.00	0.00	0.00	0.08	0.41	552.56	0.00
185.69	0.33	0.00	0.00	0.00	0.00	0.61	552.56	0.00
185.79	0.33	0.00	0.00	6.84	0.27	1.23	552.56	0.00
185.89	0.33	0.00	0.00	0.00	0.33	1.59	552.58	0.00
185.99	0.33	2.93	0.98	0.00	0.38	1.79	552.58	0.00
186.09	0.33	0.00	14.66	0.00	0.11	0.31	552.58	0.00
186.19	0.33	0.00	0.00	0.00	0.11	1.33	552.58	0.00
186.39	0.33	0.00	0.00	0.00	0.37	1.79	552.60	0.00
186.49	0.33	22.48	2.93	0.00	0.26	1.18	552.60	0.00
186.59	0.33	0.00	0.00	0.98	0.47	0.41	552.60	0.00
186.69	0.33	0.00	0.00	17.60	0.15	0.51	552.60	0.00
186.99	0.33	0.00	0.00	0.00	0.32	1.54	552.61	0.00
187.09	0.33	0.98	22.48	0.00	0.18	0.41	552.61	0.00
187.19	0.33	19.55	0.00	0.00	0.12	1.38	552.61	0.00
187.29	0.33	0.98	0.00	0.00	0.24	0.46	552.61	0.00
187.39	32.00	0.00	0.00	2.93	0.29	1.28	554.29	0.00
187.49	32.00	0.00	0.00	0.00	0.12	0.61	554.29	0.00
187.59	32.00	0.00	0.00	0.00	0.59	2.10	554.29	0.00
187.79	32.00	0.00	0.00	0.00	0.21	0.82	554.29	0.00
187.89	32.00	0.00	0.00	0.00	0.12	1.59	555.97	0.00
187.99	32.00	0.00	0.00	0.00	0.03	0.51	555.97	0.00
188.09	32.00	0.98	2.93	4.89	0.35	1.54	555.97	0.00
188.19	32.00	2.93	0.00	0.00	0.11	0.46	555.97	0.00
188.29	32.00	0.00	0.00	0.00	0.20	0.41	555.97	0.00
188.39	32.00	0.00	0.00	2.93	0.27	1.18	557.65	0.00
188.49	32.00	0.00	0.00	0.00	0.24	0.92	557.65	0.00
188.59	32.00	26.39	2.93	0.98	0.26	1.18	557.65	0.00
188.69	32.00	0.00	0.00	0.00	0.23	0.36	557.65	0.00
188.79	32.00	0.00	0.00	14.66	0.00	0.00	557.65	0.00
188.89	32.00	0.00	14.66	2.93	0.33	1.69	559.33	0.00
188.99	32.00	0.00	22.48	0.00	0.12	0.36	559.33	0.00
189.09	32.00	2.93	0.00	0.00	0.33	1.48	559.33	0.00
189.19	32.00	0.00	0.00	0.00	0.20	1.89	559.33	0.00
189.29	32.00	0.00	0.00	0.00	0.14	0.46	559.33	0.00
189.49	32.33	0.00	0.00	0.00	0.15	1.59	561.03	0.00
189.59	32.33	0.98	0.00	0.00	0.29	1.43	561.03	0.00
189.69	32.33	0.00	0.00	22.48	0.00	0.00	561.03	0.00
189.79	32.33	0.00	14.66	0.00	0.17	0.51	561.03	0.00
189.99	45.67	0.00	0.00	0.00	0.15	1.64	563.43	0.00
190.09	45.67	0.98	0.00	0.00	0.29	1.38	563.43	0.00
190.19	45.67	0.00	0.00	22.48	0.09	0.20	563.43	0.00
190.29	45.67	0.00	18.57	0.00	0.18	0.56	563.43	0.00
190.39	13.67	22.48	2.93	0.00	0.21	1.18	564.15	0.00
190.49	13.67	0.00	0.00	0.00	0.14	0.00	564.15	0.00
190.59	13.67	0.00	0.00	0.00	0.29	0.92	564.15	0.00
190.69	13.67	0.00	0.00	0.98	0.47	1.79	564.15	0.00
190.79	13.67	0.00	14.66	0.00	0.15	0.41	564.15	0.00
190.89	13.67	6.84	1.96	0.00	0.23	1.23	564.86	0.00
191.09	13.67	0.98	0.00	0.00	0.29	1.38	564.86	0.00
191.19	13.67	0.00	0.00	22.48	0.09	0.26	564.86	0.00
191.39	14.00	18.57	1.96	0.98	0.23	1.13	565.60	0.00
191.49	14.00	0.00	0.00	0.00	0.23	0.41	565.60	0.00
191.59	14.00	0.98	0.00	0.00	0.27	1.33	565.60	0.00
191.69	14.00	0.00	0.00	0.00	0.14	0.41	565.60	0.00
191.79	14.00	0.00	0.00	0.00	0.15	0.41	565.60	0.00
191.99	42.00	0.00	0.00	0.00	0.24	0.31	567.80	0.00
192.09	42.00	0.00	0.00	0.00	0.29	1.48	567.80	0.00
192.19	42.00	0.00	6.84	3.91	0.35	1.48	567.80	0.00
192.29	42.00	0.00	0.00	0.00	0.06	0.82	567.80	0.00
192.39	65.00	0.00	0.00	0.00	0.21	0.61	571.22	0.00
192.59	65.00	0.00	0.00	0.00	0.26	1.38	571.22	0.00
192.69	65.00	0.00	0.00	0.00	0.21	2.00	571.22	0.00
192.79	65.00	0.00	0.00	0.98	0.00	0.00	571.22	0.00
192.89	128.00	0.00	0.00	0.00	0.18	0.72	577.94	0.00
193.09	128.00	0.00	0.00	0.00	0.24	1.59	577.94	0.00
193.19	128.00	0.00	0.00	0.98	0.59	2.15	577.94	0.00
193.39	199.67	0.00	0.00	0.00	0.20	0.67	588.42	0.00
193.49	199.67	0.00	0.00	0.00	0.03	0.15	588.42	0.00
193.59	199.67	0.00	0.00	0.00	0.18	1.89	588.42	0.00
193.69	199.67	0.00	0.00	0.98	0.47	1.74	588.42	0.00
193.79	199.67	0.00	0.00	0.00	0.41	0.10	588.42	0.00
193.89	226.33	0.00	0.00	2.93	0.00	0.20	600.30	0.00
193.99	226.33	0.00	21.51	0.00	0.06	0.15	600.30	0.00
194.09	226.33	0.00	0.00	0.00	0.12	0.46	600.30	0.00
194.19	226.33	0.00	0.00	0.00	0.17	1.89	600.30	0.00
194.29	226.33	0.00	0.00	0.00	0.11	0.46	600.30	0.00
194.39	255.67	2.93	0.00	0.00	0.32	0.72	613.72	0.00
194.49	255.67	0.00	0.00	0.00	0.00	0.00	613.72	0.00
194.69	255.67	0.00	0.00	0.00	0.12	0.41	613.72	0.00
194.79	255.67	0.00	2.93	0.00	0.18	0.61	613.72	0.00
194.89	262.67	0.98	28.35	2.93	0.35	1.59	627.51	0.00
194.99	262.67	0.00	0.00	0.00	0.23	0.72	627.51	0.00
195.09	262.67	22.48	2.93	0.00	0.20	1.02	627.51	0.00
195.19	262.67	0.00	0.00	0.00	0.17	1.59	627.51	0.00
195.29	262.67	0.00	0.00	0.00	0.12	0.82	627.51	0.00
195.39	273.67	22.48	1.96	0.00	0.24	1.28	641.88	0.00
195.49	273.67	0.00	0.00	0.00	0.47	0.72	641.88	0.00
195.59	273.67	2.93	0.00	0.00	0.37	0.82	641.88	0.00
195.69	273.67	0.00	0.00	0.00	0.06	0.26	641.88	0.00
195.79	273.67	0.00	0.00	0.00	0.00	0.20	641.88	0.00
195.89	231.67	0.00	0.00	6.84	0.00	0.00	654.04	0.00
195.99	231.67	0.00	0.00	0.00	0.00	0.05	654.04	0.00
196.09	231.67	0.98	0.98	0.00	0.12	0.41	654.04	0.00
196.19	231.67	0.00	0.00	0.00	0.15	0.61	654.04	0.00
196.29	231.67	0.00	2.93	4.89	0.35	1.69	654.04	0.00
196.39	195.00	0.00	18.57	0.00	0.23	0.82	664.28	0.00
196.49	195.00	0.00	26.39	2.93	0.33	1.38	664.28	0.00
196.59	195.00	0.00	27.37	0.00	0.08	0.26	664.28	0.00
196.69	195.00	0.00	0.00	0.00	0.20	0.77	664.28	0.00
196.79	195.00	2.93	0.00	0.00	0.11	0.36	664.28	0.00
196.89	203.00	0.00	0.00	0.00	0.29	1.18	674.94	0.00
196.99	203.00	0.98	6.84	1.96	0.20	1.13	674.94	0.00
197.09	203.00	0.00	0.00	0.00	0.11	0.31	674.94	0.00
197.19	203.00	4.89	0.98	0.00	0.30	1.43	674.94	0.00
197.29	203.00	0.00	0.00	0.98	0.11	0.41	674.94	0.00
197.39	207.67	1.96	0.00	0.00	0.27	0.05	685.84	0.00
197.49	207.67	0.00	0.00	0.00	0.55	0.72	685.84	0.00
197.59	207.67	0.00	0.00	0.00	0.00	0.05	685.84	0.00
197.69	207.67	0.00	0.98	29.33	0.29	1.28	685.84	0.00
197.89	207.33	0.00	0.98	2.93	0.32	1.54	696.73	0.00
197.99	207.33	0.00	22.48	0.00	0.11	0.31	696.73	0.00
198.09	207.33	0.00	0.00	0.00	0.20	0.77	696.73	0.00
198.19	207.33	0.00	27.37	0.00	0.14	0.72	696.73	0.00
198.29	207.33	0.00	0.00	0.00	0.20	0.82	696.73	0.00
198.39	208.00	0.98	0.00	0.00	0.14	0.41	707.65	0.00
198.49	208.00	0.00	0.00	0.00	0.08	0.20	707.65	0.00
198.59	208.00	0.00	0.00	0.00	0.24	0.92	707.65	0.00
198.69	208.00	21.51	0.00	0.00	0.15	0.77	707.65	0.00
198.79	208.00	0.00	0.00	0.00	0.14	0.56	707.65	0.00
198.99	208.00	0.00	0.00	0.00	0.18	0.41	718.57	0.00
199.09	208.00	0.00	0.00	0.98	0.23	1.89	718.57	0.00
199.19	208.00	0.00	0.00	0.00	0.53	0.72	718.57	0.00
199.29	208.00	0.00	0.00	0.98	0.64	2.15	718.57	0.00
199.39	207.33	0.00	0.00	0.98	0.24	0.67	729.45	0.00
199.49	207.33	0.00	0.00	0.00	0.24	0.82	729.45	0.00
199.59	207.33	0.00	0.00	0.00	0.49	0.82	729.45	0.00
199.79	207.33	0.00	0.00	0.98	0.24	0.61	729.45	0.00
199.89	207.00	0.00	0.00	0.00	0.37	0.51	740.32	0.00
199.99	207.00	0.00	0.00	0.00	0.44	1.84	740.32	0.00
200.09	207.00	0.00	0.00	0.00	0.00	0.00	740.32	0.00
200.19	207.00	0.98	0.00	0.00	0.30	0.20	740.32	0.00
200.29	207.00	0.00	0.00	0.98	0.23	0.00	740.32	0.00
200.39	207.00	0.00	0.00	0.00	0.00	0.51	751.19	0.00
200.49	207.00	0.00	0.00	2.93	0.00	0.20	751.19	0.00
200.59	207.00	0.00	0.00	0.00	0.00	0.31	751.19	0.00
200.69	207.00	0.00	0.00	14.66	0.00	0.00	751.19	0.00
200.79	207.00	0.00	0.00	14.66	0.00	0.00	751.19	0.00
200.89	206.33	0.00	0.00	14.66	0.32	1.59	762.02	0.00
200.99	206.33	0.00	0.00	22.48	0.15	0.61	762.02	0.00
201.09	206.33	0.00	0.00	26.39	0.33	1.48	762.02	0.00
201.29	206.33	0.00	0.00	0.00	0.21	0.97	762.02	0.00
201.39	205.67	0.00	2.93	0.00	0.09	0.20	772.82	0.00
201.49	205.67	0.00	0.00	0.00	0.18	0.61	772.82	0.00
201.59	205.67	0.00	22.48	0.00	0.15	0.41	772.82	0.00
201.69	205.67	0.00	18.57	0.00	0.09	0.20	772.82	0.00
201.79	205.67	0.00	0.00	0.00	0.21	1.13	772.82	0.00
201.89	205.67	0.00	23.46	0.00	0.24	0.82	783.61	0.00
201.99	205.67	0.00	0.00	0.00	0.18	0.61	783.61	0.00
202.09	205.67	0.00	27.37	0.00	0.11	0.46	783.61	0.00
202.19	205.67	0.00	0.00	0.00	0.21	0.67	783.61	0.00
202.29	205.67	0.98	22.48	0.00	0.06	0.15	783.61	0.00
202.39	206.00	0.00	0.00	0.00	0.18	0.72	794.43	0.00
202.49	206.00	0.00	0.00	0.00	0.15	0.46	794.43	0.00
202.59	206.00	0.00	0.00	0.00	0.15	0.67	794.43	0.00
202.79	206.00	0.00	0.00	6.84	0.00	0.20	794.43	0.00
202.89	206.00	0.00	0.00	0.98	0.40	1.59	805.24	0.00
202.99	206.00	0.00	0.00	0.00	0.47	0.46	805.24	0.00
203.09	206.00	2.93	0.00	0.00	0.29	0.41	805.24	0.00
203.19	206.00	0.00	0.00	0.00	0.12	1.23	805.24	0.00
203.29	206.00	9.78	1.96	0.00	0.32	1.59	805.24	0.00
203.39	206.00	0.00	22.48	0.00	0.05	0.15	816.06	0.00
