Docklight Log File (ASCII) - Started 



sep=	
state	t[s]	Mv	Wv	Ph	Pf	T1	T2	d	angle
4	37.97	579.00	0.00	8.80	4.89	0.29	1.84	0.00	0.00
4	38.07	579.00	0.00	3.91	0.98	0.00	0.05	0.00	0.00
4	38.27	579.00	0.00	13.69	0.00	0.38	0.56	0.00	0.00
4	38.37	593.67	12.71	0.00	6.84	0.24	0.77	0.00	0.00
4	38.47	593.67	0.00	6.84	2.93	0.24	1.43	0.00	0.00
4	38.57	593.67	0.00	14.66	0.00	0.24	0.15	0.00	0.00
4	38.67	593.67	2.93	0.00	0.98	0.24	0.36	0.00	0.00
4	38.77	593.67	0.00	10.75	0.00	0.40	2.05	0.00	0.00
4	38.87	608.67	0.00	23.46	0.00	0.59	2.00	0.00	0.00
4	38.97	608.67	1.96	0.00	1.96	0.41	0.61	0.00	0.00
4	39.07	608.67	0.00	3.91	12.71	0.44	1.64	0.00	0.00
4	39.27	608.67	31.28	0.00	2.93	0.00	1.08	0.00	0.00
4	39.37	623.67	9.78	0.00	0.00	0.06	0.10	0.00	0.00
4	39.47	623.67	7.82	1.96	0.98	0.03	1.59	0.00	0.00
4	39.57	623.67	10.75	0.00	14.66	0.02	0.82	0.00	0.00
4	39.67	623.67	0.00	2.93	8.80	0.02	1.18	0.00	0.00
4	39.77	623.67	2.93	8.80	0.98	0.27	0.56	0.00	0.00
4	39.87	632.67	6.84	2.93	20.53	0.38	1.43	0.00	0.00
4	39.97	632.67	11.73	0.00	2.93	0.05	0.00	0.00	0.00
4	40.07	632.67	0.00	0.00	1.96	0.32	0.00	0.00	0.00
4	40.17	632.67	14.66	0.00	7.82	0.24	2.15	0.00	0.00
4	40.27	632.67	10.75	7.82	0.00	0.52	1.43	0.00	0.00
4	40.37	636.67	17.60	10.75	0.00	0.33	1.13	0.00	0.00
4	40.47	636.67	29.33	14.66	2.93	0.47	1.13	0.00	0.00
4	40.57	636.67	57.67	0.00	11.73	0.18	0.92	0.00	0.00
4	40.67	636.67	72.34	6.84	15.64	0.00	0.26	0.00	0.00
4	40.77	636.67	81.13	0.00	2.93	0.14	0.36	0.00	0.00
4	40.87	637.67	91.89	0.00	13.69	0.41	0.61	0.00	0.00
4	40.97	637.67	109.48	0.00	0.00	0.24	0.36	0.00	0.00
4	41.07	637.67	109.48	15.64	0.00	0.24	1.23	0.00	0.00
4	41.27	637.67	171.07	0.00	22.48	0.00	1.18	0.00	0.00
4	41.37	637.00	167.16	10.75	6.84	0.47	1.08	0.00	0.00
4	41.47	637.00	199.41	0.00	12.71	0.06	1.28	0.00	0.00
4	41.57	637.00	179.86	4.89	15.64	0.11	1.33	0.00	0.00
4	41.67	637.00	187.68	0.00	3.91	0.21	1.38	0.00	0.00
4	41.77	637.00	200.39	0.98	0.00	0.27	0.00	0.00	0.00
4	41.87	637.00	218.96	0.00	1.96	0.14	0.82	0.00	0.00
4	41.97	637.00	206.26	0.00	0.00	0.43	0.56	0.00	0.00
4	42.07	637.00	234.60	6.84	7.82	0.12	0.41	0.00	0.00
4	42.17	637.00	255.13	0.00	25.42	0.50	1.64	0.00	0.00
4	42.27	637.00	275.66	7.82	3.91	0.29	1.59	0.00	0.00
4	42.37	637.33	281.52	0.00	30.30	0.00	0.77	0.00	0.00
4	42.47	637.33	304.01	19.55	0.00	0.21	0.00	0.00	0.00
4	42.57	637.33	306.94	0.98	16.62	0.00	0.15	0.00	0.00
4	42.67	637.33	320.63	0.00	2.93	0.14	0.46	0.00	0.00
4	42.77	637.33	315.74	0.00	7.82	0.29	0.82	0.00	0.00
4	42.87	637.33	321.60	0.00	6.84	0.17	0.82	0.00	0.00
4	42.97	637.33	347.02	6.84	0.98	0.21	0.36	0.00	0.00
4	43.07	637.33	353.86	2.93	11.73	0.05	1.59	0.00	0.00
4	43.17	637.33	363.64	14.66	0.00	0.20	0.77	0.00	0.00
4	43.27	637.33	383.19	0.00	26.39	0.00	0.00	0.00	0.00
4	43.37	637.00	366.57	0.00	0.00	0.23	0.82	0.00	0.00
4	43.47	637.00	387.10	6.84	3.91	0.37	0.82	0.00	0.00
4	43.57	637.00	369.50	6.84	0.00	0.24	1.79	0.00	0.00
4	43.67	637.00	390.03	0.00	0.00	0.30	1.08	0.00	0.00
4	43.77	637.00	425.22	6.84	10.75	0.32	1.28	0.00	0.00
4	43.87	636.33	450.64	2.93	11.73	0.09	0.77	0.00	0.00
4	43.97	636.33	427.17	7.82	2.93	0.09	0.00	0.00	0.00
4	44.07	636.33	446.73	3.91	6.84	0.12	0.26	0.00	0.00
4	44.27	636.33	411.53	6.84	0.00	0.43	0.10	0.00	0.00
4	44.37	636.33	421.31	0.00	0.00	0.11	1.33	0.00	0.00
4	44.47	636.33	425.22	0.00	3.91	0.30	0.15	0.00	0.00
4	44.57	636.33	452.59	6.84	0.00	0.23	0.82	0.00	0.00
4	44.67	636.33	450.64	3.91	0.00	0.27	1.59	0.00	0.00
4	44.77	636.33	471.16	6.84	8.80	0.02	0.00	0.00	0.00
4	44.87	636.33	483.87	0.00	0.98	0.23	0.05	0.00	0.00
4	44.97	636.33	495.60	1.96	0.00	0.18	0.77	0.00	0.00
4	45.07	636.33	458.46	14.66	0.00	0.35	0.92	0.00	0.00
4	45.27	636.33	529.81	11.73	0.00	0.46	0.31	0.00	0.00
4	45.37	636.00	534.70	6.84	0.98	0.35	1.02	0.00	0.00
4	45.47	636.00	536.66	0.00	7.82	0.14	0.77	0.00	0.00
4	45.57	636.00	557.18	0.00	13.69	0.30	0.72	0.00	0.00
4	45.67	636.00	574.78	0.00	0.98	0.00	0.05	0.00	0.00
4	45.77	636.00	569.89	0.00	6.84	0.23	0.00	0.00	0.00
4	45.87	636.00	559.14	6.84	0.00	0.11	0.36	0.00	0.00
4	45.97	636.00	562.07	0.00	14.66	0.00	0.61	0.00	0.00
4	46.07	636.00	555.23	11.73	0.00	0.43	1.23	0.00	0.00
5	46.27	636.00	573.80	0.00	0.00	0.08	0.72	0.00	0.00
5	46.37	636.33	572.83	6.84	0.00	0.18	0.72	0.00	0.00
5	46.47	636.33	565.00	18.57	0.00	0.06	0.82	0.00	0.00
5	46.57	636.33	565.98	2.93	0.00	0.35	1.28	0.00	0.00
5	46.67	636.33	581.62	0.00	6.84	0.12	1.59	0.00	0.00
5	46.77	636.33	577.71	13.69	2.93	0.37	0.77	0.00	0.00
5	46.87	636.33	632.45	2.93	1.96	0.32	1.23	0.00	0.00
5	46.97	636.33	624.63	14.66	1.96	0.17	0.56	0.00	0.00
5	47.07	636.33	629.52	0.00	2.93	0.08	0.51	0.00	0.00
5	47.27	636.33	640.27	0.00	12.71	0.00	1.18	0.00	0.00
5	47.37	636.33	632.45	6.84	0.00	0.24	0.00	0.00	0.00
5	47.47	636.33	654.94	7.82	0.00	0.30	0.97	0.00	0.00
5	47.57	636.33	665.69	4.89	0.00	0.23	1.23	0.00	0.00
5	47.67	636.33	698.92	0.00	9.78	0.11	1.08	0.00	0.00
5	47.77	636.33	709.68	2.93	0.00	0.47	0.97	0.00	0.00
5	47.87	636.67	718.48	0.98	0.00	0.23	1.18	0.00	0.00
5	47.97	636.67	797.65	19.55	14.66	0.14	0.41	0.00	0.00
5	48.07	636.67	781.04	0.00	6.84	0.08	1.08	0.00	0.00
5	48.17	636.67	828.93	0.00	14.66	0.43	1.02	0.00	0.00
5	48.27	636.67	799.61	0.00	0.00	0.05	0.20	0.00	0.00
5	48.37	636.67	860.22	6.84	0.00	0.29	1.64	0.00	0.00
5	48.47	636.67	886.61	1.96	0.98	0.11	0.92	0.00	0.00
5	48.57	636.67	855.33	6.84	0.00	0.09	0.00	0.00	0.00
5	48.67	636.67	872.92	0.00	6.84	0.06	1.18	0.00	0.00
5	48.77	636.67	913.00	27.37	0.00	0.24	0.77	0.00	0.00
5	48.87	636.67	948.19	0.00	2.93	0.09	0.67	0.00	0.00
5	48.97	636.67	992.18	16.62	3.91	0.49	0.77	0.00	0.00
5	49.07	636.67	968.72	2.93	0.00	0.33	1.38	0.00	0.00
5	49.27	636.67	1000.00	0.00	9.78	0.12	0.36	0.00	0.00
5	49.37	636.33	1000.00	0.00	0.00	0.11	1.18	0.00	0.00
5	49.47	636.33	1000.00	0.00	0.00	0.06	0.00	0.00	0.00
5	49.57	636.33	1000.00	6.84	7.82	0.11	0.82	0.00	0.00
5	49.67	636.33	1000.00	3.91	0.00	0.41	1.64	0.00	0.00
5	49.77	636.33	1000.00	8.80	0.00	0.23	0.00	0.00	0.00
5	49.87	636.33	1000.00	7.82	0.00	0.43	0.77	0.00	0.00
5	49.97	636.33	1000.00	14.66	0.00	0.17	1.64	0.00	0.00
5	50.07	636.33	1000.00	0.00	22.48	0.00	1.18	0.00	0.00
5	50.27	636.33	1000.00	14.66	0.00	0.47	0.41	0.00	0.00
5	50.37	636.67	1000.00	14.66	0.00	0.47	0.67	0.00	0.00
5	50.47	636.67	1000.00	0.00	6.84	0.18	0.77	0.00	0.00
5	50.57	636.67	1000.00	0.00	6.84	0.05	1.18	0.00	0.00
5	50.67	636.67	1000.00	0.00	0.00	0.17	0.36	0.00	0.00
5	50.77	636.67	1000.00	0.00	1.96	0.24	0.36	0.00	0.00
5	50.87	636.33	1000.00	0.00	14.66	0.24	0.36	0.00	0.00
5	50.97	636.33	1000.00	14.66	0.00	0.21	0.82	0.00	0.00
5	51.07	636.33	1000.00	0.98	0.00	0.23	0.31	0.00	0.00
5	51.17	636.33	1000.00	21.51	0.00	0.49	0.00	0.00	0.00
5	51.27	636.33	1000.00	16.62	0.00	0.37	0.15	0.00	0.00
5	51.37	636.33	1000.00	1.96	6.84	0.00	0.77	0.00	0.00
5	51.47	636.33	1000.00	10.75	10.75	0.05	0.82	0.00	0.00
5	51.57	636.33	1000.00	0.00	14.66	0.00	1.59	0.00	0.00
5	51.67	636.33	1000.00	21.51	0.00	0.37	0.87	0.00	0.00
5	51.77	636.33	1000.00	10.75	1.96	0.33	0.77	0.00	0.00
5	51.87	636.67	1000.00	18.57	0.00	0.23	1.02	0.00	0.00
5	51.97	636.67	1000.00	0.00	14.66	0.00	0.77	0.00	0.00
5	52.07	636.67	1000.00	0.00	6.84	0.49	1.54	0.00	0.00
5	52.27	636.67	1000.00	0.00	30.30	0.06	0.41	0.00	0.00
5	52.37	636.67	1000.00	9.78	6.84	0.29	0.61	0.00	0.00
5	52.47	636.67	1000.00	6.84	0.00	0.08	0.36	0.00	0.00
5	52.57	636.67	1000.00	22.48	0.00	0.43	1.02	0.00	0.00
5	52.67	636.67	1000.00	37.15	0.00	0.53	0.82	0.00	0.00
5	52.77	636.67	1000.00	29.33	0.98	0.24	1.48	0.00	0.00
5	52.87	637.00	1000.00	30.30	0.00	0.35	1.23	0.00	0.00
5	52.97	637.00	1000.00	49.85	3.91	0.35	0.97	0.00	0.00
5	53.07	637.00	1000.00	53.76	3.91	0.20	0.61	0.00	0.00
5	53.27	637.00	1000.00	105.57	7.82	0.47	0.87	0.00	0.00
5	53.37	637.00	1000.00	130.99	0.00	0.00	0.72	0.00	0.00
5	53.47	637.00	1000.00	134.90	0.00	0.11	0.82	0.00	0.00
5	53.57	637.00	1000.00	147.61	0.00	0.23	0.00	0.00	0.00
5	53.67	637.00	1000.00	159.34	0.00	0.35	0.82	0.00	0.00
5	53.77	637.00	1000.00	183.77	2.93	0.47	0.82	0.00	0.00
5	53.87	637.00	1000.00	187.68	0.00	0.41	0.00	0.00	0.00
5	53.97	637.00	1000.00	217.01	6.84	0.61	0.05	0.00	0.00
5	54.07	637.00	1000.00	231.67	0.00	0.17	0.10	0.00	0.00
5	54.27	637.00	1000.00	258.06	13.69	0.00	0.00	0.00	0.00
5	54.37	637.00	1000.00	288.37	0.00	0.65	1.64	0.00	0.00
5	54.47	637.00	1000.00	294.23	0.00	0.17	1.64	0.00	0.00
5	54.57	637.00	1000.00	281.52	22.48	0.00	0.77	0.00	0.00
5	54.67	637.00	1000.00	323.56	0.00	0.56	0.87	0.00	0.00
5	54.77	637.00	1000.00	364.61	0.00	0.33	0.77	0.00	0.00
5	54.87	636.67	1000.00	374.39	0.00	0.00	1.59	0.00	0.00
5	54.97	636.67	1000.00	386.12	0.98	0.20	0.00	0.00	0.00
5	55.07	636.67	1000.00	386.12	0.00	0.23	0.56	0.00	0.00
6	55.27	636.67	1000.00	402.74	3.91	0.14	0.41	0.00	0.00
6	55.37	637.33	1000.00	427.17	0.00	0.35	1.13	0.00	0.00
6	55.47	637.33	1000.00	427.17	14.66	0.18	1.23	0.00	0.00
6	55.57	637.33	1000.00	422.29	5.87	0.08	0.20	0.00	0.00
6	55.67	637.33	1000.00	462.37	10.75	0.21	0.31	0.00	0.00
6	55.77	637.33	1000.00	469.21	8.80	0.12	1.64	0.00	0.00
6	55.87	637.00	1000.00	475.07	0.00	0.47	0.82	0.00	0.00
6	55.97	637.00	1000.00	469.21	11.73	0.26	0.77	0.00	0.00
6	56.07	637.00	1000.00	467.25	6.84	0.18	0.05	0.00	0.00
6	56.17	637.00	1000.00	461.39	30.30	0.00	0.15	0.00	0.00
6	56.27	637.00	1000.00	513.20	0.98	0.46	0.41	0.00	0.00
6	56.37	637.00	1000.00	544.48	18.57	0.43	1.18	0.00	0.00
6	56.47	637.00	1000.00	554.25	0.00	0.11	1.84	0.00	0.00
6	56.57	637.00	1000.00	554.25	0.00	0.43	0.61	0.00	0.00
6	56.67	637.00	1000.00	574.78	2.93	0.06	0.82	0.00	0.00
6	56.77	637.00	1000.00	577.71	0.00	0.37	0.26	0.00	0.00
6	56.87	637.00	1000.00	594.33	11.73	0.11	0.41	0.00	0.00
6	56.97	637.00	1000.00	577.71	2.93	0.06	1.18	0.00	0.00
6	57.07	637.00	1000.00	602.15	0.00	0.47	0.00	0.00	0.00
6	57.17	637.00	1000.00	565.00	6.84	0.24	0.46	0.00	0.00
6	57.27	637.00	1000.00	587.49	6.84	0.37	0.41	0.00	0.00
6	57.37	637.00	1000.00	603.13	4.89	0.44	2.05	0.00	0.00
6	57.47	637.00	1000.00	609.97	0.00	0.41	2.15	0.00	0.00
6	57.57	637.00	1000.00	616.81	6.84	0.23	0.36	0.00	0.00
6	57.67	637.00	1000.00	633.43	0.00	0.41	0.61	0.00	0.00
6	57.77	637.00	1000.00	622.68	0.00	0.20	0.82	0.00	0.00
6	57.87	637.00	1000.00	616.81	0.00	0.47	0.31	0.00	0.00
6	57.97	637.00	1000.00	602.15	3.91	0.23	0.41	0.00	0.00
6	58.07	637.00	1000.00	589.44	6.84	0.24	0.36	0.00	0.00
